datahora,satelite,municipio,bioma,latitude,longitude,NOME_UC,Area_Km2,Mes,Dominio_2,GRUPO_2,NOME_UC_2,Area_Km2_2
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-11.899559999999999,-43.682369999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-11.898120000000000,-43.666110000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.900499999999999,-43.603729999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-11.899509999999999,-43.658130000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.901160000000001,-43.599980000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-11.900219999999999,-43.654060000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-11.902260000000000,-43.666919999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-11.900960000000000,-43.649790000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.903520000000000,-43.635199999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-11.901680000000001,-43.645679999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.903969999999999,-43.608280000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-11.902939999999999,-43.662990000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-11.904330000000000,-43.655040000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-11.903630000000000,-43.659019999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ANGICAL,Cerrado,-12.063599999999999,-44.838920000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.904159999999999,-43.631570000000004,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.749850000000000,-43.696849999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.745010000000001,-43.699900000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.766940000000000,-43.673099999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.749190000000000,-43.700550000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,RIACHAO DAS NEVES,Cerrado,-11.650259999999999,-45.343510000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.752620000000000,-43.705480000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.472130000000000,-43.797339999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.472849999999999,-43.793329999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.473530000000000,-43.789580000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.215140000000000,-43.239229999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.302680000000001,-43.190759999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.346480000000000,-43.269170000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.350590000000000,-43.269739999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.404590000000001,-43.394810000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.409350000000000,-43.391849999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.409990000000001,-43.388129999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ANGICAL,Cerrado,-12.053030000000000,-44.846159999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ANGICAL,Cerrado,-12.050500000000000,-44.859900000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ANGICAL,Cerrado,-12.062010000000001,-44.847560000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ANGICAL,Cerrado,-12.052199999999999,-44.850650000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.422400000000000,-43.379260000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ANGICAL,Cerrado,-12.058320000000000,-44.842480000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.424220000000000,-43.379249999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.421730000000000,-43.382970000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.427160000000001,-43.376300000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.423579999999999,-43.382970000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.431260000000000,-43.377060000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.426500000000001,-43.380009999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.442780000000001,-43.359999999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.428960000000000,-43.376289999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.745630000000000,-43.696399999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.442110000000000,-43.363700000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.890000000000001,-43.566589999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.888000000000000,-43.723900000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.890760000000000,-43.586440000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.889329999999999,-43.570430000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.892099999999999,-43.578850000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.890100000000000,-43.590209999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.893560000000001,-43.594720000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.891430000000000,-43.582650000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.894220000000001,-43.590960000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.892770000000001,-43.575029999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.897030000000001,-43.599220000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-11.893980000000001,-43.665309999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.897690000000001,-43.595469999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-11.894679999999999,-43.661320000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.870900000000001,-43.554389999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-11.897430000000000,-43.670040000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.713670000000000,-43.706730000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.710150000000001,-43.702320000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.716379999999999,-43.691620000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.711530000000000,-43.694690000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,IBOTIRAMA,Cerrado,-11.720770000000000,-43.344900000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.714320000000001,-43.703060000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,IBOTIRAMA,Cerrado,-11.724840000000000,-43.345680000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.723360000000000,-43.475330000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-12.031120000000000,-43.355559999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,IBOTIRAMA,Cerrado,-11.721410000000001,-43.341239999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-12.200889999999999,-43.361789999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-12.027060000000001,-43.354819999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-12.208010000000000,-43.275579999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-12.031760000000000,-43.351930000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.888650000000000,-43.574260000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-12.204910000000000,-43.362690000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.905450000000000,-43.624160000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.904629999999999,-43.604489999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.906440000000000,-43.642899999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-11.905060000000001,-43.650790000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.907660000000000,-43.635959999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-11.905799999999999,-43.646549999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.908930000000000,-43.628670000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.907040000000000,-43.639470000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.909580000000000,-43.624940000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.908289999999999,-43.632339999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.910570000000000,-43.643720000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-11.909160000000000,-43.651809999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.911790000000000,-43.636749999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-11.909910000000000,-43.647530000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-11.898809999999999,-43.662160000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.911170000000000,-43.640270000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.879009999999999,-43.726179999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-11.870509999999999,-43.676990000000004,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.882490000000001,-43.560989999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.875010000000000,-43.555169999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.883170000000000,-43.726970000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.879680000000000,-43.722329999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.883839999999999,-43.723109999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.882490000000001,-43.730820000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.885210000000001,-43.569640000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.883210000000000,-43.556910000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.886580000000000,-43.561880000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.884520000000000,-43.719259999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.887980000000001,-43.578080000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.885890000000000,-43.565779999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.904800000000000,-43.627899999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.887330000000000,-43.727750000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.577790000000000,-43.764119999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.578060000000001,-43.763179999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.558370000000000,-43.776150000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.546749999999999,-43.694650000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.661770000000001,-43.463970000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.557680000000000,-43.780119999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.669980000000001,-43.465499999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.652889999999999,-43.466189999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.678190000000001,-43.466999999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.665870000000000,-43.464730000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.698729999999999,-43.470770000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.674080000000000,-43.466250000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.702830000000001,-43.471530000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.698070000000000,-43.474510000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.706939999999999,-43.472290000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.702180000000000,-43.475270000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,COTEGIPE,Cerrado,-11.660990000000000,-44.422089999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,COTEGIPE,Cerrado,-11.673140000000000,-44.454729999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.561030000000001,-43.785780000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.568099999999999,-43.770049999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.568320000000000,-43.769100000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.571099999999999,-43.777650000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.571630000000001,-43.774679999999996,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.571840000000000,-43.773620000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.572319999999999,-43.770710000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.572540000000000,-43.769739999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.572950000000001,-43.767069999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.573190000000000,-43.766140000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.573580000000000,-43.763469999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.573850000000000,-43.762509999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.576520000000000,-43.771400000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.576760000000000,-43.770389999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,CENTRAL,Caatinga,-11.132320000000000,-42.159579999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-12.208220000000001,-43.367500000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.138750000000000,-42.375990000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BOM JESUS DA LAPA,Cerrado,-13.186510000000000,-43.378349999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.148149999999999,-42.367640000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.138370000000000,-42.424979999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.162020000000000,-42.379840000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.144280000000000,-42.366970000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.162839999999999,-42.375010000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.161190000000000,-42.384770000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.164880000000000,-42.410119999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.162480000000000,-42.381970000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.166840000000001,-42.402619999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.163340000000000,-42.377099999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.710839999999999,-43.698509999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.165170000000000,-42.412109999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.708150000000000,-43.713459999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.706810000000001,-43.720889999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.709479999999999,-43.706049999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.707490000000000,-43.717140000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.913069999999999,-43.629410000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.708819999999999,-43.709750000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-11.915469999999999,-43.647640000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.912430000000001,-43.633090000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-12.233160000000000,-43.905569999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-11.914000000000000,-43.648569999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.647440000000000,-43.472909999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-11.916180000000001,-43.643749999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.652220000000000,-43.469920000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.643330000000001,-43.472149999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-12.208920000000001,-43.363599999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.651560000000000,-43.473660000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.841749999999999,-43.670029999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.845090000000001,-43.675330000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.845330000000001,-43.531059999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.845850000000000,-43.671070000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.848890000000001,-43.534889999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.849180000000000,-43.676420000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.849930000000001,-43.672210000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.852340000000000,-43.610740000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.854010000000001,-43.673349999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.854540000000000,-43.646360000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.855210000000000,-43.642600000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.856479999999999,-43.611469999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.776570000000000,-43.667119999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.783870000000000,-43.504700000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.787979999999999,-43.505459999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.799810000000001,-43.534770000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.581049999999999,-43.695599999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.581810000000001,-43.694839999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.582280000000001,-43.763809999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.585210000000000,-43.696460000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.585839999999999,-43.692830000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.585970000000000,-43.695670000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.587170000000000,-43.760680000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.587859999999999,-43.756869999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.588559999999999,-43.752980000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.591390000000001,-43.761310000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.593590000000001,-43.701180000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.598440000000000,-43.698210000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.836119999999999,-43.677520000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.837040000000000,-43.529890000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,WANDERLEY,Cerrado,-11.840999999999999,-43.674199999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.841180000000000,-43.530490000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,COTEGIPE,Cerrado,-11.677910000000001,-44.275770000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,COTEGIPE,Cerrado,-11.682240000000000,-44.276580000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.168120000000000,-42.390970000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.168340000000001,-42.366090000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.168519999999999,-42.393030000000003,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.168770000000000,-42.410739999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.168889999999999,-42.368189999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.169060000000000,-42.412720000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.169570000000000,-42.406010000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.169890000000001,-42.408000000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,ITAGUACU DA BAHIA,Caatinga,-11.171189999999999,-42.396439999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-12.212030000000000,-43.276330000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-12.212240000000000,-43.368389999999998,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-12.215600000000000,-43.373010000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,MUQUEM DO SAO FRANCISCO,Cerrado,-12.218980000000000,-43.377510000000001,,,"10",,,,
2021/10/09 03:49:00,NPP-375,COTEGIPE,Cerrado,-11.655860000000001,-44.425590000000000,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.813470000000001,-43.529559999999996,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.817589999999999,-43.530270000000002,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.821719999999999,-43.530949999999997,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.824510000000000,-43.670549999999999,,,"10",,,,
2021/10/09 03:49:00,NPP-375,BARRA,Cerrado,-11.825120000000000,-43.667149999999999,,,"10",,,,
